"species","dataSource","countryCode","stateProvince","year","individualCount","coordinateUncertaintyInMeters","taxonRank","gbifID","ID","decimalLongitude","decimalLatitude"
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2238,-68.7508,46.8893
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4536,-68.6862,46.8769
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4934,-68.514,46.8391
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2502,-68.3357,46.8065
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2333,-68.2763,46.7936
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4679,-67.894,46.7115
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2547,-69.4858,47.0311
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2496,-69.365,47.0076
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4808,-68.9471,46.9216
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,488,-68.5273,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4735,-68.4621,46.8248
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4672,-68.2495,46.7778
"Picea rubens","GBIF","CAN",NA,"1958","NA","NA","SPECIES",465857332,151,-62.9337,45.5529
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2372,-69.3606,47
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2410,-69.101,46.9326
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4818,-68.9086,46.8925
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4599,-68.6438,46.8434
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4436,-68.5753,46.8237
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4728,-68.3943,46.7927
"Picea rubens","GBIF","CAN",NA,"1956","NA","NA","SPECIES",465857303,165,-62.0526,45.2994
"Picea rubens","GBIF","CAN",NA,"1981","NA","NA","SPECIES",1248732415,58,-70.1297,47.1297
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5017,-69.606,47.0289
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2352,-69.5685,47.0165
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2506,-69.3328,46.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,475,-69.3067,46.9662
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2121,-69.1939,46.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2318,-69.0918,46.9228
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2550,-68.8186,46.8709
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2562,-68.5165,46.8068
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4859,-68.334,46.7724
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4759,-68.2495,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4867,-69.2495,46.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3291,-69.1106,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4545,-68.9967,46.8983
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4730,-68.7599,46.8431
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5037,-68.4162,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2535,-68.2773,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4572,-68.0969,46.7134
"Picea rubens","GBIF","CAN",NA,"1967","NA","NA","SPECIES",4512881423,91,-64.5167,45.9
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5760,-70.1,47.1
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2182,-69.5551,47
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4584,-69.4796,46.9861
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2403,-69.4439,46.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2298,-69.4336,46.9706
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2431,-69.2773,46.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2517,-69.2403,46.9388
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4710,-69.1793,46.9228
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2426,-68.2752,46.7402
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4828,-68.1939,46.7223
"Picea rubens","GBIF","CAN",NA,"1980","NA","NA","SPECIES",1248732410,60,-70.2317,47.12
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2413,-69.674,47.0074
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,438,-69.3606,46.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2599,-69.1939,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4653,-68.7083,46.8176
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2404,-68.6401,46.8008
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4529,-68.4428,46.7636
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5015,-68.3884,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2300,-68.3606,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,476,-69.3732,46.9463
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2433,-69.2495,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4498,-69.0637,46.8757
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2689,-68.8328,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2623,-68.3924,46.7432
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4913,-67.8381,46.631
"Picea rubens","GBIF","CAN",NA,"1964","NA","NA","SPECIES",4512844375,98,-67.3333,46.5167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4945,-69.6166,46.9844
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2638,-69.305,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3307,-68.8974,46.8378
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2590,-68.8884,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4471,-68.8368,46.8211
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3304,-68.2694,46.7064
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4754,-68.0828,46.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2500,-69.6106,46.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4761,-69.3196,46.9098
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2129,-69.2488,46.8975
"Picea rubens","GBIF","CAN",NA,"1956","NA","NA","SPECIES",465857309,162,-63.7978,45.6854
"Picea rubens","GBIF","CAN",NA,"1980","NA","NA","SPECIES",1248732362,67,-70.2667,47.0908
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4812,-69.6716,46.9686
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4744,-69.5273,46.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2175,-69.1738,46.8735
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4627,-69.0019,46.8426
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2523,-68.9041,46.8159
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4594,-68.8635,46.8136
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2458,-68.7133,46.7804
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2681,-68.4404,46.7272
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2542,-69.3722,46.8998
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4643,-69.3092,46.8948
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4564,-69.1384,46.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2490,-68.9995,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4729,-68.8606,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4959,-68.7495,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4483,-68.6106,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2613,-68.9162,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5030,-68.8344,46.7843
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4420,-68.6399,46.7484
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2594,-67.9717,46.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2289,-69.5273,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2278,-69.4134,46.8903
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2564,-69.0666,46.822
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2407,-68.8328,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2501,-68.5786,46.7269
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4809,-68.4439,46.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2325,-68.0858,46.6269
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2378,-69.6062,46.919
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4986,-69.5551,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2225,-69.5331,46.9122
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4445,-69.4608,46.8896
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4988,-69.4162,46.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2592,-69.1384,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2257,-69.1108,46.8231
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4769,-69.0273,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2343,-68.9995,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4781,-68.9896,46.8006
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4778,-68.0361,46.6043
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,491,-69.4717,46.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2525,-69.2445,46.84
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4884,-69.2217,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5016,-68.9162,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4958,-68.805,46.75
"Picea rubens","GBIF","USA",NA,"1967","NA","NA","SPECIES",1990231515,117,-68.6124,46.7092
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4608,-68.3884,46.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2677,-68.2078,46.6304
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2159,-69.5273,46.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2127,-69.2495,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2327,-69.2061,46.825
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2342,-68.9524,46.777
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2497,-68.8606,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4451,-68.8048,46.7413
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2609,-68.6939,46.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4480,-69.7217,46.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4583,-69.1384,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,441,-68.9068,46.7546
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4731,-68.8884,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4780,-68.6106,46.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4920,-68.3606,46.6389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4984,-67.8328,46.5278
"Picea rubens","GBIF","CAN",NA,"1956","NA","NA","SPECIES",465857305,164,-61.9825,45.1425
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4864,-69.6114,46.8883
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,458,-69.3606,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2277,-69.3154,46.8268
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4565,-68.6699,46.6948
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2331,-68.2782,46.6165
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4613,-68.1541,46.5935
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2686,-67.9995,46.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4667,-67.8218,46.524
"Picea rubens","GBIF","CAN",NA,"2011","NA","NA","SPECIES",4512822854,106,-64.7588,45.8322
"Picea rubens","GBIF","CAN",NA,"1967","NA","NA","SPECIES",473541951,76,-64.4833,45.7667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2680,-69.6662,46.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4989,-69.6511,46.8885
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2610,-69.4903,46.8542
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4706,-69.4162,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2227,-69.3419,46.8277
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4458,-69.2495,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4805,-69.0113,46.7579
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2423,-68.9995,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2511,-68.9717,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4846,-68.7598,46.7031
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4863,-68.6939,46.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4479,-68.5868,46.6725
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4645,-68.5828,46.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4486,-68.5206,46.6605
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2200,-68.032,46.5564
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4745,-67.9532,46.5336
"Picea rubens","GBIF","CAN",NA,"1982","NA","NA","SPECIES",668786249,6,-71.3819,47.2
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2206,-69.4439,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,497,-69.2507,46.7996
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2266,-68.4574,46.6309
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2570,-68.1632,46.5716
"Picea rubens","GBIF","CAN",NA,"1963","NA","NA","SPECIES",4512914053,82,-65,45.8667
"Picea rubens","GBIF","CAN",NA,"1964","NA","NA","SPECIES",1261966892,45,-70.9306,47.1147
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2390,-69.6384,46.8611
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2307,-69.4376,46.8244
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2591,-69.1939,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2312,-68.9439,46.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2299,-68.9258,46.7235
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2362,-68.9162,46.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2415,-68.7085,46.6791
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2604,-68.046,46.5381
"Picea rubens","GBIF","CAN",NA,"1963","NA","NA","SPECIES",4512878068,92,-65.1,45.8833
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2143,-69.7418,46.8746
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4491,-69.7078,46.8654
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2580,-69.3884,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2136,-69.3258,46.7907
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2217,-69.2495,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4680,-69.1384,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5010,-69.0569,46.7382
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2412,-68.7217,46.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4414,-68.5827,46.6365
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2209,-68.555,46.6389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2351,-68.5014,46.6259
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4546,-68.0927,46.5381
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2439,-69.6406,46.8485
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2492,-69.5828,46.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4956,-69.4439,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2179,-69.4068,46.8
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2572,-69.1404,46.7425
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,479,-68.8207,46.6802
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2627,-68.7847,46.6724
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2620,-68.6106,46.6389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3292,-68.4995,46.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4928,-67.8328,46.4723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2305,-69.4661,46.7973
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2654,-69.3328,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2640,-69.0041,46.7069
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2177,-68.2773,46.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2438,-68.2624,46.5549
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5003,-67.9995,46.5
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2625,-69.5368,46.8073
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2311,-69.5273,46.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4425,-69.1809,46.7331
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2377,-68.9481,46.6852
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4522,-68.4623,46.5901
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4704,-68.225,46.5428
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4658,-67.9661,46.4879
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5758,-70.6,47
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4589,-69.4439,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2476,-69.1662,46.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2224,-69.0273,46.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4796,-68.6372,46.6164
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2544,-68.4995,46.5834
"Picea rubens","GBIF","CAN",NA,"2011","NA","NA","SPECIES",4512823030,105,-64.8092,45.7682
"Picea rubens","GBIF","CAN",NA,"1980","NA","NA","SPECIES",1248732411,59,-70.1519,46.9094
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2335,-69.676,46.8186
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4783,-69.3328,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2119,-69.033,46.6864
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2365,-68.6935,46.6192
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4810,-68.5861,46.5946
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2113,-68.3331,46.5458
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2632,-68.1384,46.5
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2444,-68.1242,46.503
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2341,-67.9995,46.4723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4701,-69.7944,46.8254
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,462,-69.4162,46.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,480,-68.6939,46.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4622,-68.5234,46.5711
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,468,-68.305,46.5278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4752,-68.1939,46.5
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2585,-68.1003,46.4878
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4686,-67.9161,46.4445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2330,-69.5589,46.7738
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2239,-69.4858,46.7583
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,464,-69.0273,46.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4665,-68.8848,46.6406
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4879,-68.4995,46.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2356,-67.9717,46.4445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4797,-69.7389,46.794
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2124,-69.0153,46.6507
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4774,-68.8275,46.6182
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4830,-68.6942,46.5919
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4604,-68.3088,46.5096
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2536,-68.1877,46.4863
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2453,-68.1106,46.4723
"Picea rubens","GBIF","CAN",NA,"1976","NA","NA","SPECIES",1248732392,179,-62.5,45.15
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2204,-69.694,46.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2145,-69.4453,46.7296
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2189,-69.1962,46.6857
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2163,-68.3063,46.4947
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2317,-68.158,46.4649
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2483,-68.1055,46.4535
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4638,-68.0709,46.4543
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4833,-67.9161,46.4167
